id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31176454,"1 Zi.- Apart. , 150 Meter vom Strand",233051607,Lutz,,Calvià,39.5118,2.48234,Entire home/apt,46,5,9,2019-09-17,2.48,1,188
31180060,Suite Atico Premium 1ª linea de la playa,6360713,Apartaments,,Palma de Mallorca,39.53254,2.72404,Hotel room,300,2,1,2019-03-17,0.15,3,137
31180375,House with Garden for Nature-Lovers,233090755,Ger,,Pollença,39.8725,3.02642,Entire home/apt,47,4,11,2019-09-12,1.24,1,320
31183162,HABITACION TRANQUILA Y Luminosa CON. WI-fi,233116405,Ivonne Gabriel,,Palma de Mallorca,39.58215,2.67055,Private room,25,2,20,2019-08-28,2.33,1,340
31184437,Tasteful & fresh 2B 1st fl apt facing the pool 203,50434340,Astrid,,Pollença,39.9073,3.07408,Entire home/apt,165,4,1,2019-05-09,0.21,9,200
31185179,Fresh and tasteful 2nd floor 2Bed. Apt.301,50434340,Astrid,,Pollença,39.90621,3.0758,Entire home/apt,149,4,3,2019-09-06,1.84,9,203
31185257,Costambar :) Fabulous villa for 8  in Alcanada.,156144596,Mallorca Villa Selection,,Alcúdia,39.84065,3.15825,Entire home/apt,186,1,4,2019-08-02,0.71,141,189
31189646,Casa Vivir La Vida,54036212,Carsten,,Capdepera,39.71587,3.46064,Entire home/apt,70,3,4,2019-09-03,1.43,2,355
31198104,Apartamentos Julia - 1  strandnah und ruhig,175116156,Juliane,,Sant Llorenç des Cardassar,39.57548,3.37373,Entire home/apt,70,3,7,2019-09-11,1.36,6,280
31198105,"Primer Piso, vistas montaña  (DG Turismo ETV/4975)",118475336,Felipe,,Selva,39.7715,2.90165,Entire home/apt,60,7,0,,,4,365
31215370,First Sea Line House 10 Guests,231272744,Villas4rentmallorca Slu,,Alcúdia,39.86185,3.1194,Entire home/apt,180,4,6,2019-09-07,0.93,14,167
31215512,Ático. Gran terraza con vistas. DGT NºETV/ 4975,118475336,Felipe,,Selva,39.77104,2.90252,Entire home/apt,60,7,1,2019-05-31,0.25,4,180
31215965,Impressive New Built Villa with Sea Views,231272744,Villas4rentmallorca Slu,,Alcúdia,39.86141,3.15378,Private room,240,7,1,2019-06-15,0.28,14,162
31216372,Fabulous Contemporary Villa Pool & Sea Views,231272744,Villas4rentmallorca Slu,,Alcúdia,39.85883,3.15435,Entire home/apt,257,5,1,2019-07-27,0.47,14,176
31216732,Brand New Villa First Sea Line Pool & 1min Beach,231272744,Villas4rentmallorca Slu,,Alcúdia,39.86369,3.14159,Entire home/apt,271,4,5,2019-07-02,0.92,14,138
31217156,Stunning Mediterranean Villa Gardens Pool Jacuzzi,231272744,Villas4rentmallorca Slu,,Alcúdia,39.84589,3.1076,Entire home/apt,200,4,3,2019-09-07,0.60,14,181
31220340,Sa Llimonera,133518187,Jasmina,,Santanyí,39.31844,3.12915,Entire home/apt,197,1,1,2019-03-14,0.15,35,200
31229003,Alcudia beach 1,4124996,Stefanno,,Alcúdia,39.83328,3.11956,Entire home/apt,110,5,2,2019-05-04,0.37,15,325
31230133,"Ideal mountain retreat, special and quiet",149370284,Veronica,,Fornalutx,39.77957,2.75248,Entire home/apt,165,7,5,2019-09-05,1.33,6,345
31230944,Apartamento tranquillo Mallorca tiene un secreto,130456197,Bruna,,Palma de Mallorca,39.5696,2.62405,Private room,62,1,3,2019-04-29,0.51,4,362
31235157,"Ca Na FOC, MODERNA CASA DE PUEBLO CON PISCINA",228108190,Isabel,,Sa Pobla,39.77372,3.0266,Entire home/apt,145,6,6,2019-07-19,1.01,2,309
31235740,Can seno son serra de marina,233665077,Coloma,,Santa Margalida,39.73656,3.22296,Entire home/apt,180,4,7,2019-08-22,1.78,3,336
31245057,☼ Blau Mari - Exclusive apartment on the marina,65697804,Ideal Property Mallorca,,Campos,39.36195,2.95131,Entire home/apt,100,5,3,2019-06-27,0.56,195,291
31248318,Beautiful Majorcan house next to the beach,16295517,Carlos,,Palma de Mallorca,39.55124,2.6918,Entire home/apt,80,3,14,2019-07-27,1.92,17,346
31248952,Sa Placeta new reformed large town house with pool,95987411,Js Properties,,Sa Pobla,39.76934,3.02984,Entire home/apt,104,1,1,2019-04-20,0.19,50,199
31248956,MODERN VILLA CRESTATX IN QUIET AREA WITH POOL,95987411,Js Properties,,Sa Pobla,39.8025,3.017,Entire home/apt,194,1,0,,,50,0
31248965,VILLA GOLF,95987411,Js Properties,,Pollença,39.85046,3.04854,Entire home/apt,261,7,0,,,50,0
31248968,TOWNHOUSE LLEO,95987411,Js Properties,,Pollença,39.88057,3.01526,Entire home/apt,143,7,0,,,50,22
31248981,SUAVET PETIT,95987411,Js Properties,,Pollença,39.8947,3.04546,Entire home/apt,265,7,0,,,50,18
31248985,VILLA WATERFALL,95987411,Js Properties,,Sa Pobla,39.80289,3.01685,Entire home/apt,765,7,0,,,50,18
31248987,NORTHERN STAR,95987411,Js Properties,,Alcúdia,39.82855,3.1178,Entire home/apt,412,7,0,,,50,32
31248997,VILLA MOLINER,95987411,Js Properties,,Pollença,39.86848,3.07551,Entire home/apt,229,7,0,,,50,7
31249001,VILLA GIRO,95987411,Js Properties,,Pollença,39.895,3.02989,Entire home/apt,418,7,0,,,50,143
31249002,VILLA ROMANA,95987411,Js Properties,,Sa Pobla,39.80454,3.01486,Entire home/apt,477,7,0,,,50,328
31249005,VILLA CAN XIMO,95987411,Js Properties,,Sa Pobla,39.8041,3.01589,Entire home/apt,183,7,0,,,50,362
31249009,Roses 16,95987411,Js Properties,,Alcúdia,39.81752,3.11659,Entire home/apt,183,7,0,,,50,13
31249289,Majorcan Villa with private swimming pool,16295517,Carlos,,Felanitx,39.41286,3.25764,Entire home/apt,200,4,5,2019-08-17,0.89,17,48
31249377,"BOSCH, Secluded  Finca at the foot of the mountain",66176030,Smilevillas,,Pollença,39.84875,2.99903,Entire home/apt,480,7,1,2019-07-18,0.41,20,12
31252535,Villa Llobera Dos,14113470,Solmar Villas,,Pollença,39.85573,3.02007,Entire home/apt,10,7,1,2019-08-31,1,138,0
31252644,PONCE,66176030,Smilevillas,,Pollença,39.91741,3.05414,Entire home/apt,395,7,0,,,20,10
31254211,Finca Ca'n Bibi,2643746,Finca Holiday,,Felanitx,39.46463,3.12254,Entire home/apt,150,4,0,,,30,311
31255730,Can mates son serra,233665077,Coloma,,Santa Margalida,39.73557,3.21798,Entire home/apt,140,5,3,2019-09-17,0.57,3,297
31256014,Casa Leon,213316143,Ben E-Domizil,,Capdepera,39.74645,3.43018,Entire home/apt,247,3,0,,,25,261
31257581,Cala Anguila,233868599,Maria Jesús,,Manacor,39.52744,3.31842,Entire home/apt,150,4,6,2019-09-22,2.31,1,357
31259948,Villa Falcón crest..14 huéspedes...+ invitados ...,134859446,Paco,,Llucmajor,39.4871,2.9008,Entire home/apt,599,3,11,2019-09-22,2.01,6,325
31260749,Beach House Mallorca,233902943,Thomas & Sabine,,Llucmajor,39.3644,2.83853,Entire home/apt,200,6,5,2019-08-15,0.67,1,357
31271349,OROS DONA DE LA MAR - Apartment for 4 people in Canyamel - Capdepera.,80839530,Homerti,,Capdepera,39.65537,3.43838,Entire home/apt,211,7,0,,,922,328
31271361,OROS MELESIGENI - Apartment for 4 people in Canyamel - Capdepera.,80839530,Homerti,,Capdepera,39.65676,3.43981,Entire home/apt,211,7,3,2019-07-25,0.89,922,278
31271372,OROS NUREDDUNA - Apartment for 4 people in Canyamel - Capdepera.,80839530,Homerti,,Capdepera,39.65557,3.43932,Entire home/apt,211,7,0,,,922,334
31273112,Villas Buger 12pax,4124996,Stefanno,,Búger,39.76075,2.98553,Entire home/apt,134,5,8,2019-08-26,1.40,15,123
31279399,Villa Lluna Nova,122491844,EasyVillas,,Campanet,39.78346,2.98135,Entire home/apt,201,1,0,,,127,203
31279800,Beach and Mountain  Studio Porto Sóller,146863864,Beach And Mountain,,Sóller,39.80318,2.69772,Entire home/apt,55,3,16,2019-09-24,4.03,3,261
31287580,PORTO PI,234146151,Amanda,,Palma de Mallorca,39.55287,2.62266,Private room,30,1,44,2019-09-15,5.34,1,349
31297853,Zodiac 7,6193685,Alcudia,,Alcúdia,39.83641,3.11694,Entire home/apt,65,5,0,,,11,329
31299850,"Casa Massip, vivienda con patio y piscina Sineu.",1967495,Bel,,Sineu,39.64098,3.00648,Entire home/apt,160,5,4,2019-08-28,1.69,2,331
31300570,Surrounded by nature and with pool - Villa Son Cifre,184599578,Bookiply,,Felanitx,39.49695,3.16993,Entire home/apt,300,1,1,2019-06-25,0.31,71,365
31302356,Holiday house Can Cuart only 750m to the beach,35276177,Nico & Alex - 5StarsHome,,Alcúdia,39.86181,3.14272,Entire home/apt,120,3,4,2019-09-18,1.15,75,365
31304112,Central. AC/Heating.WiFi.Monthly stays.,2372127,Freedays Mallorca,,Palma de Mallorca,39.57071,2.64852,Entire home/apt,50,30,1,2019-07-30,0.49,12,235
31308883,Elegant Villa with dream sea views closed to Palma,24394217,Doris,,Calvià,39.54459,2.58854,Entire home/apt,560,6,2,2019-07-10,0.47,29,171
31310759,Convent Arta House. Penthouse Terrace with A/A,234353755,Jaume,,Artà,39.69184,3.35157,Entire home/apt,75,4,8,2019-09-24,1.07,1,220
31310958,Beach House Ses Aguiles,35276177,Nico & Alex - 5StarsHome,,Muro,39.81136,3.11691,Entire home/apt,99,4,1,2019-06-29,0.33,75,280
31320159,Exclusives Ferienhaus mit Pool am Meer für 2-7 Personen mit Meerblick,213326446,Carina E-Domizil,,Llucmajor,39.36305,2.86909,Entire home/apt,174,3,0,,,30,315
31323019,C'an na Ramona,234472652,Jeanmarc,,Andratx,39.57941,2.39627,Entire home/apt,130,7,2,2019-08-17,0.57,1,175
31323591,Alcudia beach Rock first line,4124996,Stefanno,,Alcúdia,39.83248,3.11905,Entire home/apt,170,5,1,2019-05-18,0.22,15,15
31323990,Villa Syrah - Next to the Beach with Pool,4200288,Villas For Rent Mallorca,,Alcúdia,39.82901,3.11689,Entire home/apt,146,1,2,2019-06-22,0.49,49,192
31324677,Sunny and bright Bedroom 300 mters from the sea,27457737,Michele,,Palma de Mallorca,39.53099,2.73815,Private room,60,2,1,2019-08-12,0.63,2,127
31324860,Cozy holiday home 200 m from the sea,8864750,Lucia,,Santa Margalida,39.76092,3.16505,Entire home/apt,82,1,0,,,62,182
31336593,Zauberhafte Finca,31963269,Thomas,,Campos,39.38768,2.95651,Entire home/apt,60,7,5,2019-09-18,0.70,1,304
31346773,"VILLA ALILA,  Casa de campo con piscina Infinita",128212747,Antoni,,Manacor,39.58825,3.16316,Entire home/apt,175,2,2,2019-09-15,1.71,1,354
31353192,Finca S'Oliva,213327592,Elisa E-Domizil,,Capdepera,39.70343,3.43889,Entire home/apt,230,3,0,,,11,358
31354663,Son Pere Andreu Villa located in the Countryside,48949831,Germán,,Manacor,39.58325,3.16999,Entire home/apt,90,2,11,2019-09-15,2.20,1,111
31355641,Habitación INDIVIDUAL Palma City Center,231472025,Virginia,,Palma de Mallorca,39.57915,2.6605,Private room,40,1,10,2019-08-27,2.11,2,0
31355941,Villa Alcudia Lake,173216046,Lucía,,Alcúdia,39.83584,3.11087,Entire home/apt,107,7,1,2019-04-16,0.18,17,261
31356180,Dos Habitaciones en chalet  de montaña,234789437,Guillermo,,Valldemossa,39.70859,2.60861,Private room,48,1,43,2019-09-09,5.08,1,105
31369302,BEAUTIFUL APARTMENT NEAR THE BEACH,234736319,Asunción,,Pollença,39.90845,3.0846,Entire home/apt,250,7,9,2019-09-24,1.63,3,166
31370279,Ca Na Canta,49977975,Richard,,Pollença,39.88746,3.01134,Entire home/apt,100,7,1,2019-07-19,0.42,77,169
31370482,Beautiful house with sea view,142946500,"Loic, Estelle & Co",,Pollença,39.92045,3.05537,Entire home/apt,353,5,0,,,47,0
31370899,Torres de Cala Pi casa con piscina muy cerca playa,234935710,Maria,,Llucmajor,39.36575,2.83978,Entire home/apt,140,3,18,2019-09-26,2.49,1,176
31372759,Apartment with Balcony and Sea Views,234951809,Nour,,Manacor,39.53927,3.33191,Hotel room,59,1,81,2019-09-25,10.57,3,261
31373299,Fisherhouse :) Fabulous house by the sea,156144596,Mallorca Villa Selection,,Capdepera,39.70137,3.45572,Entire home/apt,122,1,5,2019-06-20,0.71,141,58
31373307,Fantastic Modern Holiday Let  in Port de Pollenca,53540306,McCrum,,Pollença,39.91356,3.0872,Entire home/apt,241,7,1,2019-05-15,0.22,1,284
31374831,Apartment with Balcony and Street Views,234951809,Nour,,Manacor,39.53827,3.33228,Hotel room,49,1,30,2019-09-23,3.91,3,261
31375240,Vino,7572808,Michael,,Felanitx,39.4895,3.17321,Entire home/apt,125,7,0,,,66,150
31376304,Oasis Can Munta :) Rustik finca for  8 in Inca,156144596,Mallorca Villa Selection,,Inca,39.72415,2.9191,Entire home/apt,355,1,0,,,141,150
31379735,Two-Bedroom Apartment with Balcony,234951809,Nour,,Manacor,39.53924,3.33044,Hotel room,82,1,1,2019-02-25,0.14,3,34
31380713,"Apartmento Pelta, Puerto Pollensa",23533760,Jaime,,Pollença,39.90454,3.0814,Entire home/apt,165,5,1,2019-07-29,0.48,2,227
31382591,Cas Sovis Gran,229570701,Cristòfol,,Campanet,39.77408,2.96389,Entire home/apt,120,7,0,,,2,162
31383172,"KIDS FRIENDLY Villa Enderrocat with PRIVATE POOL, CHILL AREA and SEA VIEWS",151667939,Slow,,Llucmajor,39.41914,2.74231,Entire home/apt,152,1,2,2019-06-24,0.35,39,253
31385479,Ground floor apartment with private garden and poool,106690357,Marga,,Pollença,39.91287,3.09092,Entire home/apt,270,1,0,,,6,344
31390129,Apartment Cala Ratjada,65060914,David,,Capdepera,39.71776,3.45998,Entire home/apt,40,1,29,2019-09-11,3.35,5,333
31395680,☼ Casa Francina - Modern holiday house with pool,65697804,Ideal Property Mallorca,,Muro,39.79563,3.12211,Entire home/apt,132,5,0,,,195,98
31396643,Apartamento El Jardin,29669331,Domus,,Alcúdia,39.83451,3.11948,Entire home/apt,101,5,1,2019-06-30,0.33,12,23
31396702,Sea and mountain views with a private pool.,77672576,Odette,,Sóller,39.79671,2.71059,Entire home/apt,159,21,2,2019-09-03,0.75,69,95
31398548,Rural villa located on an idyllic setting with spectacular views of the Tramuntana mountains,8864750,Lucia,,Marratxí,39.6494,2.71217,Entire home/apt,266,1,0,,,62,96
31398549,Modern villa for 6 people ideal for special or romantic holidays,8864750,Lucia,,Llucmajor,39.441,2.75061,Entire home/apt,207,1,0,,,62,322
31398553,Magnificent rural villa with impressive views to the countryside and mountains,8864750,Lucia,,Sant Llorenç des Cardassar,39.65322,3.28931,Entire home/apt,643,1,0,,,62,237
31400805,Recently Renovated Apartment Pool & 1min to Beach,231272744,Villas4rentmallorca Slu,,Alcúdia,39.83052,3.11615,Entire home/apt,68,7,6,2019-05-14,0.88,14,71
31401137,Villa Can Punxa Dalt  - Heatable Pool,4200288,Villas For Rent Mallorca,,Pollença,39.89103,3.00602,Entire home/apt,390,1,1,2019-05-07,0.21,49,0
31401139,Villa Can Costa - Quiet Villa with Private Pool,4200288,Villas For Rent Mallorca,,Alcúdia,39.85444,3.11809,Entire home/apt,152,1,0,,,49,212
31402575,Villa Sa Torre,102986764,Mallorca,,Llucmajor,39.43733,2.7505,Entire home/apt,176,1,3,2019-09-03,0.62,53,328
31403155,ES CAU. Casa muy tranquila con vistas al mar.,235210912,Margarita,,Manacor,39.46132,3.23889,Entire home/apt,185,6,1,2019-08-09,0.59,1,295
31404037,"GROUND FLOOR (pool, WIFI, BBQ, AC) near the BEACH",235185823,Aina,,Alcúdia,39.83545,3.11646,Entire home/apt,75,7,13,2019-09-19,1.80,1,281
31405445,Apartment Marina - Sea View,4200288,Villas For Rent Mallorca,,Alcúdia,39.84015,3.13729,Entire home/apt,132,1,6,2019-08-31,1.16,49,185
31405454,Villa Lirica,102986764,Mallorca,,Llucmajor,39.48014,2.73739,Entire home/apt,188,1,2,2019-09-15,1.00,53,217
31418396,Mafloras Luxury & Beach Apartment,201741093,Your.Rentals,,Son Servera,39.60142,3.38619,Entire home/apt,126,1,1,2019-04-21,0.19,12,273
31424856,GOLF D'OR  Low middle seison,8384267,Maria,,Felanitx,39.43271,3.22402,Entire home/apt,250,4,1,2019-09-17,1,5,57
31426640,CA NA PEDRETA,160057611,Marco,,Costitx,39.64607,2.94641,Entire home/apt,96,5,3,2019-07-13,0.86,1,340
31427757,Beautiful apartment near the beach,177688841,Luciana,,Pollença,39.89958,3.07687,Entire home/apt,50,3,16,2019-09-10,2.12,5,176
31429644,☼ Castelló Playa - Sunny apartment with sea view,65697804,Ideal Property Mallorca,,Santa Margalida,39.76843,3.15022,Entire home/apt,42,7,3,2019-04-24,0.42,195,336
31430652,Sa Clova de s'Era,222952935,Pasqual,,Manacor,39.57242,3.29882,Entire home/apt,250,7,0,,,1,342
31431508,Villa Toni del Mar Beach House 5*Home Mallorca,35276177,Nico & Alex - 5StarsHome,,Muro,39.79807,3.12154,Entire home/apt,356,4,0,,,75,177
31432234,Beach Front Estate 12 Guests & Pool,231272744,Villas4rentmallorca Slu,,Alcúdia,39.82536,3.1162,Entire home/apt,260,4,1,2019-08-17,0.70,14,98
31433635,Apartamento Castello Playa,131594018,Mallorca Holiday Properties,,Santa Margalida,39.76845,3.1496,Entire home/apt,89,1,0,,,47,346
31433691,LOVELY APARTMENT NEAR THE BEACH,234736319,Asunción,,Pollença,39.90894,3.0833,Entire home/apt,250,7,9,2019-09-14,1.38,3,204
31433747,Chalet Falcó with pool in Mallorca,225535767,Marian,,Alcúdia,39.83756,3.11665,Entire home/apt,163,5,0,,,11,173
31433961,Homely and fully-equiped villa,4717075,Susana&Valerio,,Pollença,39.87264,3.03834,Entire home/apt,130,7,0,,,66,152
31434244,Mestral POOL & BBQ,28741037,Miguel,,Son Servera,39.61216,3.38894,Entire home/apt,70,5,1,2019-04-23,0.19,1,230
31436735,Villa Maricel - 1 Min. Walk to the Sea & Pool,4200288,Villas For Rent Mallorca,,Alcúdia,39.86173,3.12007,Entire home/apt,172,1,5,2019-07-04,0.90,49,192
31436736,Villa Marisol - 1 Min. Walk to the Beach & Pool,4200288,Villas For Rent Mallorca,,Alcúdia,39.86075,3.12125,Entire home/apt,172,1,3,2019-09-09,0.95,49,197
31437591,New Apt Old town...WIFI,235482528,Anouar,,Palma de Mallorca,39.57128,2.64628,Entire home/apt,144,4,40,2019-09-22,4.69,1,59
31439328,"Apartment great sea view, pool, (Long Term Rent)",28203883,Geoffrey,,Son Servera,39.60207,3.38548,Entire home/apt,52,7,3,2019-09-09,1.00,12,357
31453493,FIRST LINE COUSY APARTMENT L (Phone number hidden by Airbnb),113967804,Montserrat,,Ses Salines,39.31858,2.98749,Entire home/apt,74,4,3,2019-08-12,1.22,23,342
31454644,VILLA CABRERA 2017/4,113967804,Montserrat,,Ses Salines,39.31474,2.99643,Entire home/apt,265,5,0,,,23,140
31455121,VILLA REY SILLER,24926928,Dickinson Villas,,Pollença,39.9095,3.07578,Entire home/apt,285,7,0,,,57,94
31455475,"Lovely apartment with pool, Puerto Pollensa 555",10188062,Maria Rosa & Erika (Rent A Villa Ma,,Pollença,39.9116,3.08816,Entire home/apt,132,5,0,,,113,178
31456699,Son Veri d’Abaix 2,132750899,Cristina,,Llucmajor,39.49855,2.74916,Entire home/apt,350,4,0,,,2,288
31457799,Idyllic country house with Mediterranean garden!,77083730,Dominik,,Selva,39.75473,2.90628,Entire home/apt,130,5,3,2019-08-29,1.58,7,358
31458425,Magda apartment,149561860,Francisca,,Pollença,39.89978,3.07804,Entire home/apt,154,1,0,,,28,207
31458443,Villa Cas Moliner,102986764,Mallorca,,Palma de Mallorca,39.62474,2.65716,Entire home/apt,146,1,2,2019-09-24,0.34,53,358
31462586,IDEAL PARA FAMILIAS O  COMPARTIR 2 FAMILIAS,168587667,Victoria,,Santa María del Camí,39.65346,2.77807,Entire home/apt,237,6,0,,,1,261
31463235,"Wonderful Natural Stone House in Quiet Location with Sea View, Wi-Fi, Pool and Garden",205496849,Bookiply,,Santanyí,39.39454,3.20438,Entire home/apt,230,1,0,,,86,365
31467845,Zimmer in privater Villa mit pool,74255557,Björn,,Llucmajor,39.47226,2.7479,Private room,95,2,17,2019-09-17,2.19,5,20
31476968,☼ Binibonaire - Sunny apartment in Binissalem,65697804,Ideal Property Mallorca,,Binissalem,39.68521,2.8467,Entire home/apt,94,5,0,,,195,344
31478123,Habitaciòn en  casa Mallorquina,2099347,Mar,,Palma de Mallorca,39.57374,2.63666,Private room,34,7,9,2019-09-14,1.99,1,118
31479141,Ca Na Bassera finca Alcúdia 066,3893191,Antoni Mallorca Charme Home Rentals,,Alcúdia,39.80658,3.06908,Entire home/apt,320,1,0,,,141,165
31479258,Amplio apartamento con piscina y jardin,220719124,Ramon,,Sóller,39.78998,2.69426,Entire home/apt,200,7,2,2019-09-06,0.91,2,337
31479608,GREAT APARTMENT NEAR THE BEACH,234736319,Asunción,,Pollença,39.90851,3.0826,Entire home/apt,250,7,9,2019-08-04,1.70,3,97
